Character;EXT;NEU;AGR;CON;OPN;Cosine;Sentence
harry;1;1;1;0;1;0.5; why can't we get through? 
harry;1;1;1;0;1;0.5; the train leaves at exactly 11:00. 
harry;1;1;1;1;1;0.4472135954999579; we've missed it. 
harry;1;1;1;0;1;0.5; maybe we should just go and wait by the car. 
harry;0;1;1;0;1;0.5773502691896258; ron, i should tell you most muggles aren't accustomed to seeing a flying car. 
harry;1;1;1;0;1;0.5; come on, then. let's go lower. 
harry;1;1;0;0;1;0.5773502691896258; we need to find the train. 
harry;1;1;1;1;1;0.4472135954999579; all we need to do is catch up with the train. 
harry;1;1;1;0;1;0.5; do you hear that? 
harry;1;1;0;0;1;0.5773502691896258; hold on. 
harry;1;1;0;1;1;0.5; i'm trying. your hand's all sweaty. 
harry;1;1;1;0;1;0.5; i think we found the train. 
harry;1;1;0;0;1;0.5773502691896258; up! up! 
harry;1;1;0;0;1;0.5773502691896258; up! ron, mind that tree! 
harry;1;1;0;1;1;0.5; be thankful it's not your neck. 
harry;1;1;0;0;1;0.5773502691896258; i don't know. 
harry;1;1;1;0;1;0.5; come on, go! fast! 
harry;1;0;0;0;1;0.7071067811865475; see you, hedwig. 
harry;1;1;1;0;1;0.5; so a house-elf shows up in my bedroom we can't get through the barrier to platform 93/4... 
harry;1;1;0;0;1;0.5773502691896258; we almost get killed by a tree... 
harry;0;1;0;1;1;0.5773502691896258; clearly someone doesn't want me here this year. 
harry;1;1;0;0;1;0.5773502691896258; professor dumbledore. 
harry;1;1;1;1;1;0.4472135954999579; professor mcgonagall. 
harry;1;1;1;0;1;0.5; you're doomed. 
harry;1;1;0;1;1;0.5; hi, colin. nice to meet you. 
harry;1;1;0;0;1;0.5773502691896258; stop. hold still! 
harry;1;1;0;0;1;0.5773502691896258; malfoy? 
harry;1;1;0;0;1;0.5773502691896258; no, colin, get out of the way. 
harry;1;1;0;0;1;0.5773502691896258; let's take him to hagrid's. 
harry;1;1;0;0;1;0.5773502691896258; he'll know what to do. 
harry;1;1;0;0;1;0.5773502691896258; malfoy. he called hermione... 
harry;1;1;0;0;1;0.5773502691896258; well, i don't know exactly what it means. 
harry;1;1;0;0;1;0.5773502691896258; what's a mudblood? 
harry;1;1;0;0;1;0.5773502691896258; that's horrible. 
harry;1;1;0;0;1;0.5773502691896258; not really. 
harry;1;1;0;0;1;0.5773502691896258; what? 
harry;0;1;1;0;1;0.5773502691896258; that voice. 
harry;1;1;0;0;1;0.5773502691896258; didn't you hear it? 
harry;1;1;0;0;1;0.5773502691896258; spooky. 
harry;1;1;1;0;1;0.5; did you hear it? 
harry;0;1;1;0;1;0.5773502691896258; that voice. 
harry;1;1;0;0;1;0.5773502691896258; i heard it first in lockhart's office. 
harry;1;1;1;0;1;0.5; and then again just... 
harry;1;1;0;0;1;0.5773502691896258; it's moving. 
harry;1;1;0;0;1;0.5773502691896258; i think it's going to kill. 
harry;1;1;0;0;1;0.5773502691896258; strange. 
harry;1;1;1;1;1;0.4472135954999579; i've never seen spiders act like that. 
harry;1;1;0;0;1;0.5773502691896258; oh, no. 
harry;1;1;0;0;1;0.5773502691896258; it's filch's cat. 
harry;1;0;0;1;1;0.5773502691896258; it's mrs. norris. 
harry;1;1;0;0;1;0.5773502691896258; no. no. 
harry;1;1;0;0;1;0.5773502691896258; it's not true, sir. i swear. 
harry;1;1;0;1;1;0.5; i never touched mrs. norris. 
harry;1;1;0;0;1;0.5773502691896258; when i said i wasn't hungry. 
harry;1;1;1;1;1;0.4472135954999579; we were heading back to the common room when we found mrs. norris. 
harry;1;1;0;0;1;0.5773502691896258; strange? 
harry;1;1;1;0;1;0.5; do you think i should have told them? 
harry;1;1;0;0;1;0.5773502691896258; dumbledore and the others, i mean? 
harry;1;1;0;0;1;0.5773502691896258; if there really is a chamber of secrets, and it has been opened, that means...  
harry;1;1;1;0;1;0.5; maybe ron's right, hermione. 
harry;1;1;1;0;1;0.5; i mean, look at his family. 
harry;1;1;0;0;1;0.5773502691896258; the whole lot of them have been in slytherin for centuries. 
harry;1;1;1;1;1;0.4472135954999579; how long will it take to make? 
harry;1;1;0;0;1;0.5773502691896258; a month? 
harry;1;1;1;0;1;0.5; but, hermione, 
harry;1;1;0;0;1;0.5773502691896258; if malfoy is the heir of slytherin he could attack half the muggle-borns in the school by then. 
harry;1;1;0;1;1;0.5; wood, look out! 
harry;1;1;0;0;1;0.5773502691896258; thank you. 
harry;1;1;0;1;1;0.5; no. i think my arm is broken. 
harry;1;1;0;0;1;0.5773502691896258; no, not you. 
harry;1;1;0;0;1;0.5773502691896258; dobby? 
harry;1;1;0;0;1;0.5773502691896258; it was you.  
harry;1;1;0;0;1;0.5773502691896258; you stopped the barrier from letting ron and me through. 
harry;1;1;0;0;1;0.5773502691896258; you nearly got ron and me expelled. 
harry;0;1;0;0;1;0.7071067811865475; your bludger? you made that bludger chase after me? 
harry;1;1;0;0;1;0.5773502691896258; you better clear off before my bones come back dobby, or i might strangle you. 
harry;1;1;0;0;1;0.5773502691896258; i don't suppose you could tell me why you're trying to kill me? 
harry;1;0;1;0;1;0.5773502691896258; why do you wear that thing, dobby? 
harry;1;1;1;0;1;0.5; repeat itself? you mean this has happened before? 
harry;1;1;0;0;1;0.5773502691896258; stop it! 
harry;1;1;0;0;1;0.5773502691896258; stop it, dobby! 
harry;1;1;1;1;1;0.4472135954999579; tell me dobby when did this happen before? 
harry;1;0;1;0;1;0.5773502691896258; who's doing it now? 
harry;1;1;0;0;1;0.5773502691896258; no, dobby. tell me. 
harry;1;1;0;0;1;0.5773502691896258; who is it? 
harry;1;1;0;0;1;0.5773502691896258; thank you, sir. 
harry;1;1;1;0;1;0.5; you wish. 
harry;1;1;0;0;1;0.5773502691896258; rictusempra! 
harry;1;1;0;0;1;0.5773502691896258; i'm a what? 
harry;1;1;0;0;1;0.5773502691896258; i know. i accidentally set a python on my cousin dudley at the zoo once. 
harry;1;1;0;0;1;0.5773502691896258; once. but so what? 
harry;1;1;1;0;1;0.5; i bet loads of people here can do it. 
harry;1;1;0;1;1;0.5; what's bad? if i hadn't told that snake not to attack justin... 
harry;0;1;1;1;1;0.5; you were there. you heard me. 
harry;1;1;0;0;1;0.5773502691896258; i spoke a different language? 
harry;1;1;0;0;1;0.5773502691896258; but i didn't realize... 
harry;1;1;0;0;1;0.5773502691896258; how can i speak a language without knowing i can? 
harry;1;1;1;0;1;0.5; but i'm not. 
harry;1;1;1;0;1;0.5; i can't be. 
harry;1;0;0;0;1;0.7071067811865475; i'll see you back in the common room. 
harry;1;1;0;0;1;0.5773502691896258; no. mr. filch! you don't understand... 
harry;1;1;0;1;1;0.5; professor i swear i didn't. 
harry;1;1;0;0;1;0.5773502691896258; professor dumbledore? 
harry;1;1;1;0;1;0.5; i...i..i was just wondering if you put me in the right house. 
harry;1;1;0;0;1;0.5773502691896258; you're wrong. 
harry;1;1;1;1;1;0.4472135954999579; professor. 
harry;1;1;0;0;1;0.5773502691896258; your bird...there was nothing i could do. 
harry;1;1;1;0;1;0.5; he just caught fire. 
harry;1;1;0;0;1;0.5773502691896258; you don't think it was me, professor? 
harry;1;1;0;0;1;0.5773502691896258; no, sir. nothing 
harry;1;1;0;0;1;0.5773502691896258; crabbe and goyle. 
harry;0;1;0;0;1;0.7071067811865475; ron, maybe i should do it. 
harry;1;1;0;0;1;0.5773502691896258; wingardium leviosa. 
harry;1;1;1;0;1;0.5; come on, let's get them. 
harry;1;1;1;0;1;0.5; ron. 
harry;1;1;1;0;1;0.5; we still sound like ourselves. 
harry;1;0;0;0;1;0.7071067811865475; you need to sound more like crabbe. 
harry;1;1;0;1;1;0.5; excellent. 
harry;1;1;1;0;1;0.5; hermione, are you okay? 
harry;1;1;1;0;1;0.5; come on. 
harry;1;1;0;0;1;0.5773502691896258; i think the slytherin common room's this way. 
harry;1;1;0;0;1;0.5773502691896258; i'm... 
harry;0;1;1;1;1;0.5; ah- um.. reading. 
harry;1;1;0;0;1;0.5773502691896258; you're wrong! 
harry;1;1;1;1;1;0.4472135954999579; harry potter? 
harry;1;1;0;0;1;0.5773502691896258; but then you must have some idea who's behind it all. 
harry;1;1;1;0;1;0.5; it's his stomachache. 
harry;1;1;1;0;1;0.5; calm down. 
harry;0;1;0;0;1;0.7071067811865475; hair! 
harry;1;1;1;0;1;0.5; hermione, come out. 
harry;1;1;1;0;1;0.5; we've got loads to tell you. 
harry;1;1;1;0;1;0.5; hermione? 
harry;1;1;1;0;1;0.5; are you okay? 
harry;0;1;0;0;1;0.7071067811865475; she should be out of hospital in a few days when she stops coughing up fur balls. 
harry;1;1;0;0;1;0.5773502691896258; what's this? 
harry;1;0;1;0;1;0.5773502691896258; looks like moaning myrtle's flooded the bathroom. 
harry;1;0;0;0;1;0.7071067811865475; why would i throw something at you? 
harry;1;1;1;0;1;0.5; but who threw it at you, anyway? 
harry;1;1;0;0;1;0.5773502691896258;" ""tom marvolo riddle."" "
harry;1;1;0;1;1;0.5; my name is harry potter. 
harry;1;1;0;0;1;0.5773502691896258; do you know anything about the chamber of secrets? 
harry;1;1;1;0;1;0.5; can you tell me? 
harry;1;1;0;1;1;0.5; excuse me.  
harry;1;1;1;0;1;0.5; could you tell me what's going on here? 
harry;1;1;0;0;1;0.5773502691896258; are you tom riddle? 
harry;1;0;1;0;1;0.5773502691896258; hello, can you hear me? 
harry;1;1;0;0;1;0.5773502691896258; dumbledore? 
harry;1;1;0;0;1;0.5773502691896258; hagrid! 
harry;1;1;0;0;1;0.5773502691896258; haagriiid! 
harry;1;1;1;0;1;0.5; wow! 
harry;1;1;0;0;1;0.5773502691896258; it was hagrid.  
harry;1;1;0;0;1;0.5773502691896258; hagrid opened the chamber of secrets 50 years ago. 
harry;1;1;0;0;1;0.5773502691896258; the monster had killed somebody, ron. 
harry;1;1;1;1;1;0.4472135954999579; what would any of us have done? 
harry;1;1;0;0;1;0.5773502691896258; what's that you've got, hagrid? 
harry;1;1;1;1;1;0.4472135954999579; and they found it. 
harry;1;1;0;0;1;0.5773502691896258; tom riddle's diary is gone. 
harry;1;1;0;0;1;0.5773502691896258; no. 
harry;1;1;1;0;1;0.5; we've got to talk to hagrid, ron. 
harry;1;1;0;0;1;0.5773502691896258; i can't believe it's him but if he did set the monster loose last time he'll know how to get inside the chamber of secrets. that's a start. 
harry;0;1;1;0;1;0.5773502691896258; i think it's time to get my dad's old cloak out again. 
harry;1;1;0;0;1;0.5773502691896258; what's that for? 
harry;1;1;1;0;1;0.5; hagrid, are you okay? 
harry;1;1;1;0;1;0.5; did you hear about hermione? 
harry;1;1;0;0;1;0.5773502691896258; look, we have to ask you something. 
harry;1;1;0;0;1;0.5773502691896258; do you know who's opened the chamber of secrets? 
harry;1;1;1;0;1;0.5; look. 
harry;1;1;1;0;1;0.5; come on. 
harry;1;1;1;0;1;0.5; come on, fang. 
harry;1;1;1;0;1;0.5; come on. 
harry;0;1;0;0;1;0.7071067811865475; you heard what hagrid said. 
harry;1;1;0;0;1;0.5773502691896258; follow the spiders. 
harry;1;1;0;0;1;0.5773502691896258; shush! 
harry;1;1;1;0;1;0.5; come on. 
harry;1;1;0;0;1;0.5773502691896258; don't panic. 
harry;1;1;1;0;1;0.5; we're friends of hagrid's. 
harry;1;1;1;0;1;0.5; and you? 
harry;1;1;1;0;1;0.5; you're aragog, aren't you? 
harry;0;1;0;1;1;0.5773502691896258; he's in trouble. up at the school, there have been attacks. 
harry;1;1;0;0;1;0.5773502691896258; they think it's hagrid. 
harry;1;0;0;0;1;0.7071067811865475; they think he opened the chamber of secrets. like before. 
harry;1;1;0;0;1;0.5773502691896258; then you're not the monster? 
harry;1;1;0;0;1;0.5773502691896258; but if you're not the monster, then what did kill that girl 50 years ago? 
harry;1;1;1;0;1;0.5; but have you seen it? 
harry;1;1;0;0;1;0.5773502691896258; what? 
harry;1;1;1;0;1;0.5; well, thank you. 
harry;1;1;1;0;1;0.5; we'll just go. 
harry;1;1;0;0;1;0.5773502691896258; one, but it's not powerful enough for all of them. 
harry;1;1;1;0;1;0.5; let's go! 
harry;1;1;0;0;1;0.5773502691896258; arania exumai! 
harry;1;1;1;0;1;0.5; go! 
harry;1;1;0;0;1;0.5773502691896258; arania exumai! 
harry;1;1;0;0;1;0.5773502691896258; don't mention it. 
harry;1;1;1;1;1;0.4472135954999579; get us out of here. 
harry;1;1;0;0;1;0.5773502691896258; now! 
harry;1;1;1;0;1;0.5; come on! 
harry;0;1;1;0;1;0.5773502691896258; come on, move faster! 
harry;1;1;1;0;1;0.5; come on! go! 
harry;1;1;1;0;1;0.5; get us in the air. 
harry;1;1;0;0;1;0.5773502691896258; come on! pull! 
harry;1;0;1;0;1;0.5773502691896258; we know one thing. 
harry;1;1;0;0;1;0.5773502691896258; hagrid never opened the chamber of secrets. 
harry;1;1;1;0;1;0.5; he was innocent. 
harry;1;1;1;0;1;0.5; wish you were here, hermione. 
harry;1;1;0;0;1;0.5773502691896258; we need you. 
harry;1;1;1;0;1;0.5; now more than ever. 
harry;1;1;1;0;1;0.5; ron... 
harry;1;0;1;1;1;0.5; this is why hermione was in the library the day she was attacked. 
harry;1;1;1;0;1;0.5; come on. 
harry;0;1;0;0;1;0.7071067811865475;" of the many fearsome beasts that roam our land none is more deadly than the basilisk.
 "
harry;1;1;1;1;1;0.4472135954999579; capable of living for hundreds of years instant death awaits any who meet this giant serpent's eye. 
harry;0;1;0;0;1;0.7071067811865475; spiders flee before it. 
harry;1;1;0;0;1;0.5773502691896258; ron, this is it. 
harry;1;1;0;0;1;0.5773502691896258; the monster in the chamber of secrets is a basilisk. 
harry;1;0;1;0;1;0.5773502691896258; that's why i can hear it speak. 
harry;1;1;1;0;1;0.5; it's a snake. 
harry;0;1;1;0;1;0.5773502691896258; because no one did look it in the eye. 
harry;0;1;1;0;1;0.5773502691896258; not directly, at least. 
harry;1;1;0;0;1;0.5773502691896258; colin saw it through his camera. 
harry;1;1;0;1;1;0.5; justin... justin must have seen the basilisk through nearly headless nick. 
harry;1;1;0;0;1;0.5773502691896258; nick got the full blast of it. 
harry;1;1;1;1;1;0.4472135954999579; but he's a ghost, he couldn't die again. 
harry;1;1;1;0;1;0.5; and hermione had the mirror. 
harry;1;1;1;0;1;0.5; i bet you she was using it to look around corners in case it came along. 
harry;1;1;0;0;1;0.5773502691896258; the water. 
harry;1;1;1;1;1;0.4472135954999579; there was water on the floor that night. 
harry;0;1;0;0;1;0.7071067811865475; she only saw the basilisk's reflection. 
harry;0;1;0;0;1;0.7071067811865475; spiders flee before it. 
harry;1;1;1;0;1;0.5; it all fits. 
harry;1;1;1;0;1;0.5; hermione's answered that too. 
harry;1;1;0;0;1;0.5773502691896258; remember what aragog said about that girl 50 years ago? 
harry;1;1;1;0;1;0.5; she died in a bathroom? 
harry;1;1;0;0;1;0.5773502691896258; what if she never left? 
harry;1;1;0;1;1;0.5; lockhart may be useless, but he's going to try and get into the chamber. 
harry;1;1;1;1;1;0.4472135954999579; at least we can tell him what we know. 
harry;1;1;1;1;1;0.4472135954999579; professor, we have some information for you. 
harry;1;1;0;0;1;0.5773502691896258; are you going somewhere? 
harry;1;1;0;0;1;0.5773502691896258; you're running away? 
harry;0;1;0;0;1;0.7071067811865475; after all you did in your books? 
harry;1;1;1;0;1;0.5; you wrote them. 
harry;1;1;1;0;1;0.5; you're a fraud. 
harry;1;1;0;0;1;0.5773502691896258; you've been taking credit for what other wizards have done. 
harry;1;1;0;0;1;0.5773502691896258; don't even think about it. 
harry;1;1;0;0;1;0.5773502691896258; to ask you how you died. 
harry;1;1;0;0;1;0.5773502691896258; who was it, myrtle? 
harry;1;1;0;0;1;0.5773502691896258; just like that? how? 
harry;1;1;0;0;1;0.5773502691896258; this is it. 
harry;1;1;0;0;1;0.5773502691896258; this is it, ron. i think this is the entrance to the chamber of secrets. 
harry;1;1;0;0;1;0.5773502691896258; yes, there is. 
harry;1;1;0;0;1;0.5773502691896258; you first. 
harry;1;1;0;0;1;0.5773502691896258; all right. let's go. 
harry;1;1;0;0;1;0.5773502691896258; thanks, myrtle. 
harry;0;1;1;1;1;0.5; now, remember: any sign of movement, close your eyes straightaway. 
harry;1;1;0;0;1;0.5773502691896258; this way. 
harry;1;1;1;0;1;0.5; it's a snake skin. 
harry;1;1;1;0;1;0.5; ron! ron, are you okay? 
harry;1;0;1;1;1;0.5; you wait here and try and shift some of this rock so we can get back through. 
harry;1;1;0;0;1;0.5773502691896258; i'll go on and find ginny. 
harry;1;1;0;0;1;0.5773502691896258; ginny! ginny, please don't be dead. 
harry;1;1;0;0;1;0.5773502691896258; wake up, wake up. 
harry;1;1;0;0;1;0.5773502691896258; please wake up. 
harry;1;1;0;0;1;0.5773502691896258; tom. tom riddle. 
harry;1;1;0;0;1;0.5773502691896258; what do you mean, she won't wake? 
harry;1;1;0;0;1;0.5773502691896258; she's not...? 
harry;1;1;0;0;1;0.5773502691896258; are you a ghost? 
harry;1;1;0;1;1;0.5; she's cold as ice. 
harry;1;1;0;0;1;0.5773502691896258; ginny, please don't be dead. wake up. 
harry;1;1;0;0;1;0.5773502691896258; you've got to help me, tom. 
harry;1;1;1;0;1;0.5; there's a basilisk. 
harry;1;1;1;0;1;0.5; give me my wand, tom. 
harry;1;1;1;0;1;0.5; we've got to go. we've got to save her. 
harry;1;1;0;1;1;0.5; no. she couldn't. she wouldn't. 
harry;1;1;0;0;1;0.5773502691896258; but why? 
harry;1;1;0;0;1;0.5773502691896258; and why did you want to meet me? 
harry;1;1;0;0;1;0.5773502691896258; hagrid's my friend. 
harry;1;1;0;0;1;0.5773502691896258; and you framed him, didn't you? 
harry;1;0;1;0;1;0.5773502691896258; i'll bet dumbledore saw right through you. 
harry;0;1;0;0;1;0.7071067811865475; well, you haven't finished it this time. 
harry;1;1;0;0;1;0.5773502691896258; in a few hours, the mandrake draught will be ready. 
harry;1;1;1;0;1;0.5; and everyone who was petrified will be all right again. 
harry;1;0;0;0;1;0.7071067811865475; why do you care how i escaped? 
harry;1;1;0;0;1;0.5773502691896258; voldemort was after your time. 
harry;1;1;0;0;1;0.5773502691896258; you. you're the heir of slytherin. 
harry;1;1;0;0;1;0.5773502691896258; you're voldemort. 
harry;1;1;1;0;1;0.5; albus dumbledore is the greatest sorcerer in the world. 
harry;1;1;0;0;1;0.5773502691896258; he'll never be gone.  
harry;1;0;1;0;1;0.5773502691896258; not as long as those who remain are loyal to him. 
harry;1;1;0;0;1;0.5773502691896258; fawkes? 
harry;1;1;0;0;1;0.5773502691896258; ginny? 
harry;1;1;0;0;1;0.5773502691896258; ginny? 
harry;1;1;0;0;1;0.5773502691896258; don't worry. 
harry;1;1;1;0;1;0.5; ginny, you need to get yourself out. 
harry;1;1;0;0;1;0.5773502691896258; follow the chamber and you'll find ron. 
harry;1;1;1;1;1;0.4472135954999579; you were brilliant, fawkes. 
harry;0;1;0;0;1;0.7071067811865475; i just wasn't quick enough. 
harry;1;1;1;0;1;0.5; of course. 
harry;1;1;1;0;1;0.5; phoenix tears have healing powers. 
harry;1;1;0;0;1;0.5773502691896258; thanks. 
harry;1;1;0;0;1;0.5773502691896258; it's all right, ginny. 
harry;1;1;0;0;1;0.5773502691896258; it's over. 
harry;1;1;1;1;1;0.4472135954999579; it's just a memory. 
harry;1;1;1;0;1;0.5; it's just... 
harry;1;1;0;0;1;0.5773502691896258; you see, sir, i couldn't help but notice certain things, certain... 
harry;1;1;1;0;1;0.5; certain similarities between tom riddle and me. 
harry;1;1;1;0;1;0.5; voldemort transferred some of his powers to me? 
harry;1;1;0;0;1;0.5773502691896258; so the sorting hat was right. 
harry;1;1;0;0;1;0.5773502691896258; i should be in slytherin. 
harry;1;1;0;0;1;0.5773502691896258; because i asked it to. 
harry;1;1;1;0;1;0.5; godric gryffindor. 
harry;1;1;0;0;1;0.5773502691896258; dobby. 
harry;1;1;0;0;1;0.5773502691896258; so this is your master. 
harry;1;1;1;1;1;0.4472135954999579; the family you serve is the malfoys. 
harry;1;1;0;0;1;0.5773502691896258; don't worry. i will be. 
harry;1;1;0;0;1;0.5773502691896258; sir? i wonder if i could have that? 
harry;1;1;1;0;1;0.5; mr. malfoy. 
harry;1;1;1;0;1;0.5; mr. malfoy! 
harry;0;1;0;0;1;0.7071067811865475; i have something of yours. 
harry;1;1;0;0;1;0.5773502691896258; i think you do, sir. 
harry;1;1;0;0;1;0.5773502691896258; i think you slipped the diary into ginny weasley's cauldron that day at diagon alley. 
