Character;EXT;NEU;AGR;CON;OPN;Sentence
harry;0;0;1;0;1; probably a right sight better than he normally does. 
harry;1;1;1;1;1; oh, brilliant. 
harry;1;1;1;0;1; what happened? 
harry;1;1;0;0;1; really? i meant the match. who won? 
harry;1;1;0;0;1; no. 
harry;1;1;0;1;1; professor, why do the dementors affect me so? 
harry;1;1;0;0;1; i mean, more than everyone else? 
harry;0;1;0;1;1; i'm scared, professor. 
harry;1;1;1;0;1; i need to know how to fight them. 
harry;1;1;0;0;1; you could teach me. 
harry;1;1;1;0;1; you made the one on the train go away. 
harry;1;1;0;0;1; but you made it go away. 
harry;1;1;0;0;1; guys, let me go. 
harry;1;1;1;1;1; i'm trying to get to hogsmeade. 
harry;1;1;0;0;1; let me go! come on, guys. don't... 
harry;1;1;1;0;1; what are you doing?! 
harry;1;1;0;0;1; what's this rubbish? 
harry;0;1;0;0;1; messrs. moony, wormtail, padfoot and prongs are proud to present the marauder's map. 
harry;1;1;0;0;1; hang on. this is hogwarts. and that… 
harry;1;1;0;0;1; no. is that really...? 
harry;1;1;1;0;1; so you mean this map shows... 
harry;1;1;1;0;1; everyone? 
harry;1;1;1;0;1; brilliant! where did you get it? 
harry;1;1;1;0;1; he was their friend and he betrayed them. 
harry;1;1;1;0;1; he was their friend! 
harry;1;1;1;1;1; i hope he finds me. 
harry;1;1;0;1;1; because when he does, i'm gonna be ready! 
harry;1;1;0;0;1; when he does, i'm gonna kill him! 
harry;1;1;0;0;1; i'm sure. 
harry;1;1;0;0;1; yes. 
harry;1;1;0;0;1; expecto patronum. 
harry;1;1;1;0;1; shall we? wand at the ready. 
harry;1;1;0;0;1; expecto patronum! 
harry;1;1;0;0;1; expecto... expecto...expect... 
harry;1;1;0;0;1; that's one nasty dementor. 
harry;1;1;0;0;1; the first time i rode a broom. 
harry;1;1;1;0;1; there's another. 
harry;1;1;1;0;1; it's not happy, exactly. 
harry;1;1;0;0;1; well, it is. 
harry;1;1;1;0;1; it's the happiest i've ever felt but it's complicated. 
harry;1;1;1;0;1; just do it. 
harry;1;1;0;0;1; expecto patronum! 
harry;1;1;0;0;1; expecto patronum! 
harry;1;1;0;0;1; i think i've had enough for today. 
harry;1;1;0;0;1; i was thinking of him. and mum. 
harry;1;1;0;0;1; seeing their faces. 
harry;1;1;1;0;1; they were talking to me. 
harry;1;1;0;0;1; just talking. 
harry;1;1;0;1;1; that's the memory i chose. 
harry;0;1;0;0;1; i don't even know if it's real. 
harry;1;1;1;0;1; but it's the best i have. 
harry;0;1;0;0;1; ripped to pieces? 
harry;1;1;0;0;1; what are you talking about? 
harry;1;1;0;0;1; tell those spiders. 
harry;1;1;1;0;1; sorry. 
harry;1;1;0;0;1; mischief managed. nox. 
harry;1;1;0;0;1; i was sleepwalking. 
harry;1;1;0;1;1; my dad didn't strut. and nor do i. 
harry;1;1;1;0;1; if you don't mind, i would appreciate it if you could lower your wand. 
harry;1;1;1;0;1; spare bit of parchment. 
harry;1;1;1;0;1; messrs. moony, wormtail, padfoot, and prongs offer their compliments to professor snape and... 
harry;0;0;0;0;1; and request he keep his large nose out of other people's business. 
harry;1;1;0;0;1; no, sir. 
harry;1;1;0;0;1; yes, sir. 
harry;1;1;1;0;1; professor, just so you know, i don't think that map always works. 
harry;1;1;1;1;1; earlier, it showed someone in the castle. 
harry;0;1;0;0;1; someone i know to be dead. 
harry;0;1;0;0;1; peter pettigrew. 
harry;1;1;1;0;1; it's just what i saw. 
harry;1;1;1;0;1; good night, professor. 
harry;1;1;0;0;1; hang on. 
harry;1;1;0;0;1; we better take this back. 
harry;1;1;1;0;1; fine. see you later. 
harry;1;1;1;1;1; professor trelawney... 
harry;1;1;1;0;1; sorry? 
harry;1;1;0;0;1; no. nothing. 
harry;1;1;0;0;1; why don't we just set him free? 
harry;1;1;0;0;1; hagrid! 
harry;1;1;0;0;1; hagrid. 
harry;1;1;1;1;1; it'll be fine. it'll be okay. 
harry;1;1;0;0;1; what? 
harry;1;1;0;0;1; oh, no. 
harry;1;1;1;0;1; ron! 
harry;1;1;0;0;1; wait! 
harry;0;1;0;0;1; that's not good. ron, run! 
harry;1;1;1;1;1; ron! ron, wait! 
harry;1;1;1;0;1; ron! 
harry;1;1;1;0;1; ron. ron. 
harry;1;1;1;0;1; come on! 
harry;1;1;0;0;1; move! 
harry;1;1;0;0;1; don't worry. 
harry;1;1;0;0;1; i have a hunch. 
harry;1;1;0;1;1; i just hope i'm wrong. 
harry;1;1;1;0;1; come on. 
harry;1;1;1;0;1; ron. 
harry;1;1;0;0;1; the dog. where is it? 
harry;1;1;1;1;1; then it'll be you! 
harry;1;1;0;0;1; i know why. 
harry;1;1;1;0;1; you betrayed my parents. 
harry;0;1;0;0;1; you're the reason they're dead! 
harry;1;1;0;0;1; who was it, then? 
harry;1;1;0;0;1; expelliarmus! 
harry;0;1;1;0;1; tell me about peter. 
harry;1;1;0;0;1; no. pettigrew's dead. you killed him! 
harry;0;1;1;0;1; the map was lying, then. 
harry;1;1;0;0;1; all they could find of pettigrew was his... 
harry;1;1;0;0;1; show me. 
harry;1;1;0;0;1; give it to him, ron. 
harry;1;1;0;0;1; no! 
harry;1;1;0;0;1; i know what he is. 
harry;1;1;1;1;1; but we'll take him to the castle. 
harry;1;1;1;0;1; get off! 
harry;1;1;0;0;1; i said we'd take you to the castle. 
harry;1;1;0;0;1; after that, the dementors can have you. 
harry;1;1;1;0;1; okay. 
harry;1;1;0;0;1; no. don't worry, okay? 
harry;1;1;0;0;1; it's fine. i'll stay. 
harry;1;1;1;0;1; you okay? 
harry;1;1;0;0;1; i didn't think my dad would have wanted his best friends to become killers. 
harry;0;1;0;0;1; besides, dead, the truth dies with him. 
harry;1;1;1;0;1; alive, you're free. 
harry;1;1;0;0;1; i know. 
harry;1;1;1;0;1; what? come and live with you? 
harry;1;1;0;0;1; expelliarmus! 
harry;1;1;1;0;1; come on. 
harry;1;1;0;0;1; sirius! 
harry;1;1;0;0;1; sirius! 
harry;1;1;0;0;1; no. sirius! 
harry;1;1;0;0;1; expecto patronum! 
harry;1;1;0;1;1; i saw my dad. 
harry;1;1;0;0;1; he sent the dementors away. 
harry;0;1;0;0;1; i saw him across the lake. 
harry;0;1;0;0;1; they're gonna kill him? 
harry;1;1;1;0;1; it's true sir. sirius is innocent. 
harry;1;1;1;0;1; what just happened? 
harry;1;1;0;0;1; where's ron? 
harry;1;1;0;0;1; i don't know. going to hagrid's? 
harry;1;1;1;0;1; hermione! 
harry;1;1;1;1;1; hermione! hermione, wait. 
harry;1;1;1;1;1; hermione, will you please tell me what it is we're doing? 
harry;1;1;1;0;1; that's us. 
harry;1;1;0;0;1; this is not normal. 
harry;1;1;1;0;1; you mean we've gone back in time? 
harry;0;1;0;0;1; good punch. 
harry;1;1;0;0;1; come on. we should be at hagrid's. 
harry;0;1;1;0;1; look. buckbeak's still alive. 
harry;1;1;0;1;1; here they come. i'd better hurry. 
harry;1;1;0;0;1; that's pettigrew. 
harry;1;1;1;0;1; hermione that's the he betrayed my parents. 
harry;1;1;0;1;1; you don't expect me to sit here. 
harry;1;1;1;0;1; are you mad? 
harry;1;1;0;0;1; that hurt. 
harry;1;1;0;0;1; what? 
harry;1;1;0;0;1; get away. get off. 
harry;1;1;1;1;1; okay, buckbeak. come quickly.  
harry;1;1;1;0;1; come with us now. come on. 
harry;1;1;1;0;1; buckbeak. okay? 
harry;0;1;0;1;1; quickly. hurry up. okay? 
harry;0;1;0;0;1; hurry up now, buckbeak, okay? 
harry;1;1;0;0;1; this way. 
harry;1;1;0;0;1; this way. 
harry;1;0;0;0;1; this way, now. 
harry;1;1;0;0;1; now what? 
harry;1;1;0;0;1; how? 
harry;1;1;0;0;1; and now we wait. 
harry;1;1;0;0;1; yeah. 
harry;1;1;1;0;1; hermione? 
harry;0;1;1;0;1; before, down by the lake, when i was with sirius i did see someone. 
harry;1;1;0;0;1; that someone made the dementors go away. 
harry;1;1;0;0;1; it was my dad. 
harry;1;1;0;0;1; it was my dad conjured the patronus. 
harry;1;1;0;0;1; dead. i know. 
harry;1;1;1;0;1; i'm just telling you what i saw. 
harry;1;1;0;0;1; you see sirius talking to me there? 
harry;1;1;1;0;1; he's asking me to come live with him. 
harry;1;1;0;0;1; when we free him, i'll never have to go back to the dursleys'. 
harry;1;1;1;1;1; it'll just be me and him. 
harry;1;1;1;0;1; we could live in the country someplace you can see the sky. 
harry;1;1;0;0;1; he'll like that after all those years in azkaban. 
harry;1;1;1;0;1; let's go. 
harry;1;1;1;0;1; what are you doing? 
harry;1;1;0;0;1; thanks. 
harry;1;1;1;1;1; great. now he's coming for us. 
harry;1;1;1;0;1; poor professor lupin's having a really tough night. 
harry;1;1;1;0;1; sirius. come on! 
harry;1;1;0;0;1; don't worry. 
harry;1;1;0;1;1; my dad will come. 
harry;1;1;1;0;1; he'll conjure the patronus. 
harry;1;0;1;0;1; any minute now. 
harry;0;0;0;0;1; right there. you'll see. 
harry;1;1;1;0;1; don't worry, he will. 
harry;1;1;1;0;1; he will come. 
harry;1;1;0;0;1; sirius. 
harry;1;1;0;0;1; expecto patronum! 
harry;1;1;1;0;1; you were right, hermione. 
harry;0;0;0;1;1; it wasn't my dad i saw earlier. it was me! 
harry;1;1;1;0;1; i saw myself conjuring the patronus before. 
harry;1;0;0;1;1; i knew i could do it this time because well, i had already done it. 
harry;1;1;0;0;1; does that make sense? 
harry;1;1;1;0;1; i want to go with you. 
harry;1;1;1;0;1; but you're innocent. 
harry;1;1;1;1;1; my mother's eyes. 
harry;1;1;0;0;1; he's free. we did it. 
harry;1;1;0;0;1; i don't know. 
harry;1;1;1;0;1; honestly, ron. how can somebody be in two places at once? 
harry;1;1;0;0;1; you've been sacked. 
harry;1;1;0;0;1; resigned? why? 
harry;1;1;0;0;1; but dumbledore... 
harry;0;1;0;0;1; none of it made any difference. 
harry;1;1;1;0;1; pettigrew escaped. 
harry;1;1;0;0;1; what are you talking about? 
harry;1;1;0;0;1; for me? 
harry;1;1;1;0;1; but who sent it? 
harry;1;1;0;0;1; lumos. 
harry;1;1;0;0;1; i solemnly swear that i am up to no good. 
harry;0;1;0;0;1; mischief managed. 
harry;1;1;0;0;1; nox.
snake;1;1;0;0;1;thanks.
someone;1;1;1;0;1;snake!
barkeep tom;0;1;1;0;1;ah, hagrid! the usual, i presume? 
barkeep tom;1;1;0;0;1; bless my soul. 
barkeep tom;1;1;1;1;1; it's harry potter!
man;1;1;1;0;1;welcome back, mr. potter. 
man;1;1;1;0;1; welcome back. 
man;1;1;1;0;1; sorry. 
man;1;1;1;0;1; fire! you're on fire! 
man;1;1;0;0;1; ahhhhhhhhhhhhhhhh!!!!!!!! 
man;1;1;0;0;1; ladies and gentlemen, mr. gilderoy lockhart. 
man;1;1;0;0;1; last call for hogsmeade! 
man;1;1;1;0;1; come on, now!
witch;1;1;1;0;1;doris crockford, mr potter. 
witch;0;1;1;0;1; i can't believe i'm meeting you at last. 
witch;1;1;1;0;1; not lost, are you, my dear? 
witch;1;1;1;0;1; come with us.  
witch;1;1;0;1;1; we'll help you find your way back. 
witch;1;1;1;0;1; now, how much do you want?
quirrell;0;1;0;1;1;harry potter. can't tell you how pleased i am to meet you. 
quirrell;1;1;0;0;1; fearfully fascinating subject. 
quirrell;0;1;0;0;1; not that you need it, eh, potter? 
quirrell;1;1;1;0;1; oh, yes, of course. 
quirrell;1;1;1;0;1; troll! in the dungeon!  
quirrell;1;1;0;0;1; t-troolll in the dungeon!!  
quirrell;1;1;0;0;1; thought you ought to know.  
quirrell;1;1;1;0;1; perhaps you ought to go... 
quirrell;1;1;0;0;1; m-might wake up...heh.ahh! hehe.... 
quirrell;1;1;0;0;1; severus...i-i thought... 
quirrell;1;1;1;0;1;  w-what do you m-mean? 
quirrell;1;1;0;1;1; yes. he does seem the type, doesn't he?  
quirrell;1;1;0;0;1;" next to him, who would suspect, ""p-p-poor s-stuttering professor quirrell?"" "
quirrell;1;1;0;0;1; no, dear boy. i tried to kill you!  
quirrell;0;1;1;0;1; and trust me, if snape's cloak hadn't caught fire and broken my eye contact, i would have succeeded.  
quirrell;1;1;1;0;1; even with snape muttering his little counter-curse. 
quirrell;0;1;0;1;1; i knew you were a danger right from the off.  
quirrell;1;1;1;0;1; especially after halloween. 
quirrell;1;1;0;1;1; very good potter, yes.  
quirrell;1;1;0;0;1; snape, unfortunately, wasn't fooled.  
quirrell;1;1;0;1;1; while everyone else was running to the dungeon, he went to the 3rd floor to head me off.  
quirrell;1;1;1;1;1; he, of course, never trusted me again. 
quirrell;0;1;0;0;1; he rarely left me alone.  
quirrell;1;1;1;0;1; but he doesn't understand.  
quirrell;1;1;0;0;1; i'm never alone. never.  
quirrell;1;1;1;0;1; now...what does this mirror do?  
quirrell;1;0;0;0;1; i see what i desire.  
quirrell;1;0;0;0;1; i see myself holding the stone.  
quirrell;1;1;1;0;1; but how do i get it? 
quirrell;1;1;0;1;1; come here, potter, now! 
quirrell;1;0;1;0;1; tell me. what do you see? 
quirrell;1;0;0;0;1; what is it?! what do you see?! 
quirrell;1;0;0;0;1; tell the truth! what do you see?! 
quirrell;1;1;0;0;1; master, you are not strong enough. 
quirrell;0;1;1;1;1; ahh! ahh! what is this magic? 
quirrell;1;1;0;0;1; ahhhhhhhhhh!
boy;1;1;0;1;1;it's a world-class racing broom. 
boy;1;1;0;0;1; look at it! the new nimbus 2000! 
boy;1;1;0;0;1; it's the fastest model yet. 
boy;1;1;0;0;1; ravenclaw, follow me. this way. 
boy;1;1;1;1;1; nice going, harry. 
boy;1;1;0;1;1; that was wicked, harry! 
boy;1;1;0;0;1; stay together! 
boy;1;1;0;0;1; ravenclaws, follow me. 
boy;1;1;1;0;1; with dementors at every entrance? 
boy;1;1;1;0;1; delicious.
goblin;0;1;1;0;1;and does mr. harry potter have his key? 
goblin;1;1;1;0;1; very well.
griphook;1;1;0;0;1;vault 687. 
griphook;1;1;1;0;1; lamp, please. 
griphook;1;1;0;0;1; key, please. 
griphook;1;1;0;0;1; vault 713. 
griphook;1;1;0;0;1; stand back.
ollivander;0;1;0;0;1;i wondered when i'd be seeing you, mr. potter. 
ollivander;1;1;1;1;1; it seems only yesterday that your mother and father were in here buying their first wands. 
ollivander;1;1;0;0;1; here we are. 
ollivander;1;1;1;0;1; give it a wave. 
ollivander;0;1;0;0;1; apparently not. 
ollivander;1;1;0;0;1; perhaps… this 
ollivander;1;1;0;0;1; no, no, definitely not. 
ollivander;1;1;0;0;1; no matter. 
ollivander;1;1;0;0;1; i wonder.. curious. 
ollivander;1;1;0;0;1; very curious. 
ollivander;0;1;1;0;1; i remember every wand i've ever sold, mr. potter. 
ollivander;1;1;0;1;1; it so happens that the phoenix whose tail feather resides in your wand, gave another feather. 
ollivander;1;1;1;0;1; just one other. 
ollivander;1;1;0;1;1; it is curious that you should be destined for this wand when its brother gave you that scar.  
ollivander;1;1;1;0;1; we do not speak his name. 
ollivander;1;1;1;0;1; the wand chooses the wizard, mr. potter. 
ollivander;1;0;0;0;1; it's not always clear why. 
ollivander;1;1;0;0;1; but i think it is clear that we can expect great things from you. 
ollivander;1;1;1;0;1; after all, he-who-must-not-be-named did great things. 
ollivander;1;1;1;0;1; terrible yes, but great
trainmaster;1;1;0;0;1;right on your left madam. 
trainmaster;1;1;1;0;1; 9 3/4? think you're being funny, do ya? 
trainmaster;1;1;1;0;1; what do you two think you're doing?
mrs. weasley;1;1;1;1;1;it's the same every year, packed with muggles, of course.  
mrs. weasley;1;1;1;0;1; come on! 
mrs. weasley;1;1;1;0;1; platform 9 3/4, this way. 
mrs. weasley;1;1;0;1;1; all right, percy, you first. 
mrs. weasley;1;1;1;0;1; fred, you next. 
mrs. weasley;1;1;0;1;1; oh, i'm sorry, george. 
mrs. weasley;1;1;0;0;1; how to get onto the platform? 
mrs. weasley;1;1;1;0;1; not to worry, dear. 
mrs. weasley;1;1;0;0;1; it's ron's first time to hogwarts as well. 
mrs. weasley;1;1;0;0;1; all you've got do is walk straight at the wall between platforms 9 and 10. 
mrs. weasley;1;1;1;1;1; best do it at a bit of a run if you're nervous. 
mrs. weasley;1;1;1;0;1; where have you been?  
mrs. weasley;1;0;1;0;1; harry, how wonderful to see you dear.  
mrs. weasley;0;0;0;0;1; beds empty! no note! car gone! 
mrs. weasley;1;1;1;0;1; you could have died! you could have been seen!  
mrs. weasley;0;1;1;0;1; of course, i don’t blame you, harry dear. 
mrs. weasley;1;1;0;0;1; well, you’d best hope that i don’t put bars on your window, ronald weasley!   
mrs. weasley;1;1;0;0;1; come on harry, time for a spot of breakfast. 
mrs. weasley;1;1;1;1;1; here we are harry.  
mrs. weasley;1;1;0;1;1; now tuck in! that’s it. there we go. 
mrs. weasley;0;1;1;1;1; yes dear. it was on the cat. 
mrs. weasley;1;1;0;0;1; morning arthur! 
mrs. weasley;1;1;0;0;0; this morning. your sons flew that enchanted car of yours to surrey and back last night. 
mrs. weasley;1;1;0;0;1; arthur! 
mrs. weasley;1;1;1;0;1; well, that’ll be errol with the post.  
mrs. weasley;1;1;1;1;1; oh, fetch it will you percy, please? 
mrs. weasley;1;1;0;0;1; oh, no. 
mrs. weasley;1;1;1;0;1; we’ll manage.  
mrs. weasley;1;1;1;1;1; there’s only one place we’re going to get all of this.  
mrs. weasley;1;1;0;0;1; diagon alley. 
mrs. weasley;1;1;0;0;1; right. 
mrs. weasley;1;1;1;1;1; here we are, harry. 
mrs. weasley;1;1;1;1;1; you go first, dear. 
mrs. weasley;1;0;0;1;1; you go first, ron, so that harry can see how it's done. yes. 
mrs. weasley;1;1;1;0;1; in you go. 
mrs. weasley;1;1;0;0;1; that's it. 
mrs. weasley;1;0;1;0;1; you see? it's quite easy, dear. 
mrs. weasley;1;1;1;0;1; don't be afraid. come on. 
mrs. weasley;1;1;1;0;1; come on. 
mrs. weasley;1;1;0;0;1; in you go. that's it. 
mrs. weasley;1;1;1;0;1; mind your head. 
mrs. weasley;1;1;0;0;1; that's right. 
mrs. weasley;1;1;0;0;1; now, take your floo powder. 
mrs. weasley;1;1;0;0;1; that's it, very good. 
mrs. weasley;1;0;0;1;1; now, don't forget to speak very, very clearly. 
mrs. weasley;1;1;1;0;1; what did he say, dear? 
mrs. weasley;1;1;0;0;1; i thought he did. 
mrs. weasley;1;1;1;0;1; harry. 
mrs. weasley;1;1;1;0;1; thank goodness. 
mrs. weasley;1;1;0;0;1; we'd hoped you'd only gone one grate too far. 
mrs. weasley;1;1;0;1;1; ohh, here he is. 
mrs. weasley;0;1;0;0;1; harry, now you give me those, and i'll get them signed. 
mrs. weasley;1;1;1;0;1; all of you wait outside. 
mrs. weasley;1;1;0;0;1; that's it ron. 
mrs. weasley;0;1;1;0;1; the train will be leaving any moment. 
mrs. weasley;0;1;1;0;1; oh dear! the train'll be leaving any moment!  
mrs. weasley;1;1;1;0;1; okay. 
mrs. weasley;0;1;1;1;1; come on, ginny, we'll get you a seat. hurry. 
mrs. weasley;1;1;0;0;1; ronald weasley!  
mrs. weasley;1;1;0;0;1; how dare you steal that car! 
mrs. weasley;1;1;0;0;1; i am absolutely disgusted!  
mrs. weasley;1;0;0;1;1; your father's now facing an inquiry at work and it's entirely your fault!  
mrs. weasley;0;1;1;0;1; if you put another toe out of line we'll bring you straight home! 
mrs. weasley;1;1;1;0;1; and, ginny, dear, congratulations on making gryffindor. 
mrs. weasley;1;1;1;0;1; your father and i are so proud. 
mrs. weasley;1;1;1;0;1; harry. 
mrs. weasley;1;1;1;0;1; good to see you, dear. 
mrs. weasley;1;1;0;0;1; got everything? 
mrs. weasley;1;1;0;0;1; yes? all your books? 
mrs. weasley;1;1;0;0;1; all of your clothes? 
mrs. weasley;1;1;0;0;1; good boy. 
mrs. weasley;0;1;0;0;1; quick. quick. 
mrs. weasley;1;1;1;0;1; ron, ron! 
mrs. weasley;1;1;0;0;1; oh, for goodness' sake! 
mrs. weasley;1;1;0;0;1; don't lose him!
george;1;1;0;0;1;he's not fred, i am. 
george;1;1;0;0;1; our job is to make sure that you don't get bloodied up too bad.  
george;1;1;1;0;1; can't make any promises, of course.  
george;0;1;1;0;1; rough game, quidditch. 
george;0;1;0;0;1; but they'll turn up in a month or two!! 
george;0;1;1;0;1; do you like yours, ron? 
george;1;1;1;0;1; ron? 
george;1;1;1;0;1; go, go, go, go! 
george;1;1;0;0;1; right! 
george;1;1;1;1;1; yeah, mum would never know. 
george;1;1;1;0;1; not flashing that clipping again? 
george;1;1;0;0;1; no, not a soul. 
george;1;1;0;1;1; the day maid. 
george;1;1;1;0;1; cook. 
george;1;1;0;1;1; let's walk you off a tower and see what you look like. 
george;1;1;1;1;1; you gave us a right good scare. 
george;0;1;0;0;1; but not clever enough. 
george;1;1;1;0;1; we'll show you a quicker way. 
george;1;1;1;0;1; come and join the big boys. 
george;0;1;0;0;1; what's this rubbish? he says. 
